date,product,category,price,current_stock,sold,revenue,weather,festival,location,restock_added
2025-02-27,Panjabi,Ethnic,1753,40,0,0,Sunny,None,Chattogram,0
2025-04-26,T-Shirt,Casual,905,11,3,2715,Rainy,None,Dhaka,0
2025-01-11,Jeans,Denim,2439,40,0,0,Humid,None,Sylhet,0
2025-06-13,T-Shirt,Casual,662,52,9,5958,Humid,None,Chattogram,50
2025-05-08,Panjabi,Ethnic,1781,29,11,19591,Cold,None,Chattogram,0
2025-11-02,Jeans,Denim,2465,40,0,0,Rainy,None,Sylhet,0
2025-03-01,Saree,Traditional,3187,19,4,12748,Rainy,None,Sylhet,0
2025-06-17,Shirt,Formal,1592,24,6,9552,Sunny,None,Sylhet,0
2025-04-04,Shirt,Formal,1608,17,7,11256,Rainy,None,Dhaka,0
2025-11-01,T-Shirt,Casual,856,50,2,1712,Rainy,None,Dhaka,0
2025-04-23,Panjabi,Ethnic,1794,12,17,30498,Humid,Eid,Sylhet,0
2025-07-11,Panjabi,Ethnic,1820,48,11,20020,Humid,None,Dhaka,47
2025-09-04,Panjabi,Ethnic,1880,36,12,22560,Sunny,None,Chattogram,0
2025-02-14,Jeans,Denim,2521,39,1,2521,Rainy,None,Chattogram,0
2025-12-24,Hoodie,Winter,2146,36,0,0,Sunny,None,Sylhet,0
2025-04-11,Jeans,Denim,2508,39,0,0,Cold,Eid,Dhaka,0
2025-11-30,Panjabi,Ethnic,1766,29,7,12362,Rainy,None,Sylhet,0
2025-07-24,Jeans,Denim,2361,39,0,0,Humid,None,Chattogram,0
2025-02-28,Saree,Traditional,3384,16,3,10152,Rainy,None,Sylhet,0
2025-07-21,Shirt,Formal,1286,12,5,6430,Sunny,None,Chattogram,0
2025-12-25,Jeans,Denim,2373,39,0,0,Cold,None,Chattogram,0
2025-04-01,Panjabi,Ethnic,1846,56,23,42458,Cold,Eid,Chattogram,50
2025-06-13,Panjabi,Ethnic,1878,54,2,3756,Rainy,None,Sylhet,0
2025-01-03,T-Shirt,Casual,846,50,0,0,Rainy,None,Dhaka,0
2025-10-04,Shirt,Formal,1573,32,4,6292,Sunny,None,Sylhet,24
2025-08-13,Panjabi,Ethnic,2002,51,3,6006,Humid,None,Chattogram,0
2025-04-23,Panjabi,Ethnic,1950,27,24,46800,Humid,Eid,Sylhet,0
2025-12-22,Panjabi,Ethnic,1880,27,0,0,Humid,None,Sylhet,0
2025-06-26,Jeans,Denim,2518,39,0,0,Sunny,None,Sylhet,0
2025-12-15,Hoodie,Winter,2195,34,2,4390,Cold,None,Sylhet,0
2025-09-10,Jeans,Denim,2642,39,0,0,Rainy,None,Sylhet,0
2025-09-15,Shirt,Formal,1331,32,0,0,Sunny,None,Dhaka,0
2025-03-02,Jeans,Denim,2502,39,0,0,Cold,Ramadan,Chattogram,0
2025-10-13,Jeans,Denim,2555,39,0,0,Sunny,None,Chattogram,0
2025-09-20,T-Shirt,Casual,630,49,1,630,Sunny,None,Chattogram,0
2025-07-05,Panjabi,Ethnic,1846,22,5,9230,Humid,None,Dhaka,0
2025-03-02,Panjabi,Ethnic,1983,14,8,15864,Cold,None,Dhaka,0
2025-12-21,Saree,Traditional,3295,12,4,13180,Humid,None,Chattogram,0
2025-11-23,Jeans,Denim,2647,37,2,5294,Rainy,None,Dhaka,0
2025-02-14,T-Shirt,Casual,815,47,2,1630,Cold,None,Sylhet,0
2025-11-21,Saree,Traditional,3256,57,4,13024,Humid,None,Sylhet,49
2025-05-05,Jeans,Denim,2367,36,1,2367,Sunny,None,Chattogram,0
2025-12-26,Shirt,Formal,1402,25,7,9814,Sunny,None,Dhaka,0
2025-10-19,Shirt,Formal,1444,20,5,7220,Cold,None,Chattogram,0
2025-12-21,Panjabi,Ethnic,2004,57,5,10020,Sunny,None,Dhaka,48
2025-03-20,Shirt,Formal,1593,12,8,12744,Cold,None,Chattogram,0
2025-10-18,Jeans,Denim,2304,36,0,0,Humid,None,Sylhet,0
2025-01-08,Shirt,Formal,1648,32,7,11536,Humid,None,Dhaka,27
2025-04-16,Hoodie,Winter,2306,34,0,0,Cold,Eid,Sylhet,0
2025-08-06,T-Shirt,Casual,797,46,1,797,Rainy,None,Sylhet,0
2025-07-27,Panjabi,Ethnic,1789,47,10,17890,Rainy,None,Dhaka,0
2025-04-24,Hoodie,Winter,2062,29,5,10310,Cold,Eid,Sylhet,0
2025-09-10,Panjabi,Ethnic,1866,38,9,16794,Humid,None,Dhaka,0
2025-10-31,Saree,Traditional,3307,44,13,42991,Humid,None,Dhaka,0
2025-12-02,Saree,Traditional,3252,43,1,3252,Rainy,None,Chattogram,0
2025-11-18,Panjabi,Ethnic,1938,30,8,15504,Rainy,None,Sylhet,0
2025-05-31,Saree,Traditional,3181,40,3,9543,Cold,None,Sylhet,0
2025-04-19,Hoodie,Winter,2385,26,3,7155,Cold,Eid,Sylhet,0
2025-09-23,Jeans,Denim,2268,36,0,0,Humid,None,Chattogram,0
2025-08-17,Shirt,Formal,1440,30,2,2880,Sunny,None,Sylhet,0
2025-07-23,Panjabi,Ethnic,2018,28,2,4036,Rainy,None,Sylhet,0
2025-12-04,Panjabi,Ethnic,1914,23,5,9570,Cold,None,Sylhet,0
2025-09-22,Shirt,Formal,1379,24,6,8274,Humid,None,Sylhet,0
2025-10-12,T-Shirt,Casual,565,44,2,1130,Cold,None,Dhaka,0
2025-02-02,Saree,Traditional,3362,36,4,13448,Rainy,None,Chattogram,0
2025-10-14,Jeans,Denim,2475,36,0,0,Sunny,None,Sylhet,0
2025-10-22,T-Shirt,Casual,731,42,2,1462,Rainy,None,Sylhet,0
2025-05-08,Hoodie,Winter,2333,26,0,0,Rainy,Eid,Dhaka,0
2025-08-31,Saree,Traditional,3386,32,4,13544,Rainy,None,Dhaka,0
2025-07-07,Hoodie,Winter,2099,26,0,0,Sunny,None,Chattogram,0
2025-10-23,T-Shirt,Casual,711,41,1,711,Rainy,None,Chattogram,0
2025-11-05,Jeans,Denim,2370,36,0,0,Cold,None,Sylhet,0
2025-06-14,Shirt,Formal,1448,23,1,1448,Humid,None,Sylhet,0
2025-06-25,Hoodie,Winter,2189,26,0,0,Cold,None,Dhaka,0
2025-03-31,Shirt,Formal,1471,17,6,8826,Humid,Pohela Boishakh,Sylhet,0
2025-09-14,Hoodie,Winter,2160,26,0,0,Humid,None,Sylhet,0
2025-01-08,Jeans,Denim,2312,34,2,4624,Rainy,None,Chattogram,0
2025-08-11,Jeans,Denim,2313,34,0,0,Sunny,None,Dhaka,0
2025-02-27,Hoodie,Winter,2209,21,5,11045,Cold,None,Dhaka,0
2025-05-07,T-Shirt,Casual,761,40,1,761,Sunny,None,Chattogram,0
2025-12-20,Shirt,Formal,1642,12,5,8210,Rainy,None,Dhaka,0
2025-09-16,Shirt,Formal,1469,10,2,2938,Sunny,None,Sylhet,0
2025-05-25,Shirt,Formal,1650,27,3,4950,Sunny,None,Sylhet,20
2025-12-12,Jeans,Denim,2307,33,1,2307,Humid,None,Sylhet,0
2025-12-14,T-Shirt,Casual,636,39,1,636,Cold,None,Sylhet,0
2025-12-20,Panjabi,Ethnic,1801,17,6,10806,Cold,None,Chattogram,0
2025-08-02,Shirt,Formal,1551,27,0,0,Rainy,None,Chattogram,0
2025-10-13,Shirt,Formal,1271,23,4,5084,Rainy,None,Dhaka,0
2025-06-26,Panjabi,Ethnic,1949,44,8,15592,Rainy,None,Dhaka,35
2025-09-30,Shirt,Formal,1648,19,4,6592,Humid,None,Chattogram,0
2025-10-08,Saree,Traditional,3123,27,5,15615,Rainy,None,Chattogram,0
2025-06-19,Saree,Traditional,3183,14,13,41379,Cold,None,Dhaka,0
2025-04-17,Shirt,Formal,1264,11,8,10112,Rainy,Eid,Sylhet,0
2025-02-18,Panjabi,Ethnic,1972,38,6,11832,Cold,None,Dhaka,0
2025-03-06,Hoodie,Winter,2210,19,2,4420,Rainy,None,Chattogram,0
2025-08-01,Shirt,Formal,1349,50,6,8094,Rainy,None,Dhaka,45
2025-10-19,Hoodie,Winter,2210,16,3,6630,Humid,None,Chattogram,0
2025-06-01,Panjabi,Ethnic,1717,29,9,15453,Sunny,None,Dhaka,0
2025-04-05,Shirt,Formal,1601,42,8,12808,Humid,Eid,Sylhet,0
2025-01-26,Shirt,Formal,1511,40,2,3022,Sunny,None,Dhaka,0
2025-09-22,T-Shirt,Casual,812,33,6,4872,Sunny,None,Chattogram,0
2025-03-14,Saree,Traditional,3271,11,3,9813,Rainy,None,Sylhet,0
2025-07-09,Shirt,Formal,1638,36,4,6552,Rainy,None,Chattogram,0
2025-05-17,Panjabi,Ethnic,1954,35,23,44942,Sunny,Eid,Dhaka,29
2025-08-05,Saree,Traditional,3114,11,0,0,Cold,None,Sylhet,0
2025-04-21,Hoodie,Winter,2407,14,2,4814,Humid,None,Sylhet,0
2025-09-07,Hoodie,Winter,2402,12,2,4804,Humid,None,Dhaka,0
2025-05-12,Saree,Traditional,3315,42,11,36465,Humid,None,Dhaka,42
2025-09-17,Saree,Traditional,3364,41,1,3364,Humid,None,Chattogram,0
2025-04-18,Hoodie,Winter,2224,39,6,13344,Humid,None,Dhaka,33
2025-11-08,Panjabi,Ethnic,1990,27,8,15920,Humid,None,Dhaka,0
2025-09-06,Shirt,Formal,1282,34,2,2564,Humid,None,Sylhet,0
2025-03-16,Hoodie,Winter,2247,36,3,6741,Humid,None,Chattogram,0
2025-12-02,Saree,Traditional,3397,32,9,30573,Cold,None,Dhaka,0
2025-12-18,Saree,Traditional,3150,23,9,28350,Humid,None,Sylhet,0
2025-06-01,Jeans,Denim,2506,33,0,0,Cold,None,Dhaka,0
2025-01-26,Hoodie,Winter,2115,34,2,4230,Sunny,None,Dhaka,0
2025-03-18,Hoodie,Winter,2317,34,0,0,Sunny,None,Dhaka,0
2025-09-15,Hoodie,Winter,2366,29,5,11830,Humid,None,Sylhet,0
2025-04-04,Hoodie,Winter,2337,24,5,11685,Humid,Eid,Dhaka,0
2025-08-01,Saree,Traditional,3245,19,4,12980,Rainy,None,Sylhet,0
2025-09-21,Panjabi,Ethnic,1918,21,6,11508,Sunny,None,Sylhet,0
2025-05-21,Panjabi,Ethnic,1705,54,13,22165,Rainy,Eid,Sylhet,46
2025-02-18,Jeans,Denim,2571,33,0,0,Sunny,None,Sylhet,0
2025-06-04,Hoodie,Winter,2246,22,2,4492,Cold,None,Dhaka,0
2025-07-11,Hoodie,Winter,2107,17,5,10535,Cold,None,Chattogram,0
2025-03-09,Hoodie,Winter,2190,16,1,2190,Cold,None,Dhaka,0
2025-12-14,T-Shirt,Casual,874,33,0,0,Sunny,None,Sylhet,0
2025-06-09,Hoodie,Winter,2152,12,4,8608,Rainy,None,Dhaka,0
2025-07-07,Panjabi,Ethnic,1732,47,7,12124,Rainy,None,Dhaka,0
2025-02-06,Jeans,Denim,2252,33,0,0,Rainy,None,Chattogram,0
2025-10-27,Shirt,Formal,1573,30,4,6292,Cold,None,Chattogram,0
2025-01-16,Saree,Traditional,3213,14,5,16065,Cold,None,Sylhet,0
2025-09-20,Saree,Traditional,3242,49,7,22694,Cold,None,Chattogram,42
2025-08-03,T-Shirt,Casual,859,32,1,859,Rainy,None,Sylhet,0
2025-09-25,Shirt,Formal,1311,23,7,9177,Humid,None,Chattogram,0
2025-01-17,Jeans,Denim,2462,33,0,0,Sunny,None,Sylhet,0
2025-07-08,Panjabi,Ethnic,1837,46,1,1837,Humid,None,Dhaka,0
2025-01-05,Hoodie,Winter,2051,33,3,6153,Rainy,None,Chattogram,24
2025-08-05,T-Shirt,Casual,581,24,8,4648,Rainy,None,Chattogram,0
2025-09-01,Jeans,Denim,2482,31,2,4964,Humid,None,Sylhet,0
2025-03-24,Saree,Traditional,3267,43,6,19602,Rainy,None,Sylhet,0
2025-07-23,Hoodie,Winter,2171,29,4,8684,Cold,None,Dhaka,0
2025-05-18,Saree,Traditional,3117,43,0,0,Humid,None,Chattogram,0
2025-06-22,T-Shirt,Casual,926,24,0,0,Humid,None,Sylhet,0
2025-07-15,Panjabi,Ethnic,1942,46,0,0,Rainy,None,Chattogram,0
2025-02-26,Shirt,Formal,1324,15,8,10592,Cold,None,Dhaka,0
2025-09-13,T-Shirt,Casual,551,24,0,0,Humid,None,Dhaka,0
2025-05-09,Jeans,Denim,2323,31,0,0,Sunny,None,Dhaka,0
2025-07-05,Panjabi,Ethnic,1803,44,2,3606,Rainy,None,Dhaka,0
2025-03-31,T-Shirt,Casual,723,22,2,1446,Cold,Pohela Boishakh,Sylhet,0
2025-07-05,Hoodie,Winter,2284,29,0,0,Sunny,None,Dhaka,0
2025-02-02,Hoodie,Winter,2204,18,11,24244,Humid,None,Chattogram,0
2025-06-23,Saree,Traditional,3334,39,4,13336,Cold,None,Chattogram,0
2025-07-12,Hoodie,Winter,2355,16,2,4710,Rainy,None,Sylhet,0
2025-10-24,Jeans,Denim,2511,31,0,0,Sunny,None,Dhaka,0
2025-10-20,Jeans,Denim,2318,31,0,0,Rainy,None,Dhaka,0
2025-02-03,Panjabi,Ethnic,1967,32,12,23604,Humid,None,Chattogram,0
2025-09-03,Saree,Traditional,3326,39,0,0,Cold,None,Dhaka,0
2025-06-17,Jeans,Denim,2612,31,0,0,Sunny,None,Chattogram,0
2025-05-09,Panjabi,Ethnic,1664,52,26,43264,Cold,Eid,Dhaka,46
2025-05-04,Panjabi,Ethnic,1922,44,8,15376,Rainy,Eid,Sylhet,0
2025-06-21,Jeans,Denim,2290,30,1,2290,Humid,None,Chattogram,0
2025-01-03,Saree,Traditional,3056,25,14,42784,Sunny,None,Dhaka,0
2025-04-24,T-Shirt,Casual,581,21,1,581,Sunny,Pohela Boishakh,Dhaka,0
2025-08-09,Jeans,Denim,2297,30,0,0,Rainy,None,Dhaka,0
2025-11-02,Panjabi,Ethnic,1762,37,7,12334,Humid,None,Dhaka,0
2025-03-11,Shirt,Formal,1644,11,4,6576,Cold,Ramadan,Chattogram,0
2025-03-22,Panjabi,Ethnic,1841,35,2,3682,Cold,None,Chattogram,0
2025-04-14,Jeans,Denim,2458,30,0,0,Rainy,Ramadan,Dhaka,0
2025-08-26,T-Shirt,Casual,774,14,7,5418,Cold,None,Chattogram,0
2025-07-24,Jeans,Denim,2334,30,0,0,Humid,None,Dhaka,0
2025-05-18,Jeans,Denim,2605,30,0,0,Cold,Eid,Chattogram,0
2025-11-23,Shirt,Formal,1511,38,2,3022,Sunny,None,Sylhet,29
2025-10-22,Shirt,Formal,1556,36,2,3112,Cold,None,Sylhet,0
2025-09-11,Panjabi,Ethnic,1938,24,11,21318,Cold,None,Sylhet,0
2025-03-17,Hoodie,Winter,2447,15,1,2447,Rainy,None,Dhaka,0
2025-01-02,Panjabi,Ethnic,1839,18,6,11034,Sunny,None,Sylhet,0
2025-03-17,Saree,Traditional,3195,17,8,25560,Rainy,None,Sylhet,0
2025-10-19,Saree,Traditional,3230,15,2,6460,Sunny,None,Sylhet,0
2025-04-07,Shirt,Formal,1553,36,0,0,Sunny,Ramadan,Dhaka,0
2025-02-13,T-Shirt,Casual,668,13,1,668,Rainy,None,Dhaka,0
2025-01-01,Saree,Traditional,3445,10,5,17225,Rainy,None,Chattogram,0
2025-09-19,Shirt,Formal,1597,31,5,7985,Rainy,None,Chattogram,0
2025-03-10,T-Shirt,Casual,725,11,2,1450,Rainy,None,Sylhet,0
2025-11-20,Panjabi,Ethnic,1958,16,2,3916,Rainy,None,Chattogram,0
2025-03-16,Shirt,Formal,1494,27,4,5976,Rainy,Ramadan,Chattogram,0
2025-09-26,Saree,Traditional,3264,36,10,32640,Cold,None,Sylhet,36
2025-05-19,Shirt,Formal,1409,17,10,14090,Cold,Eid,Dhaka,0
2025-03-22,Hoodie,Winter,2322,11,4,9288,Rainy,None,Chattogram,0
2025-01-03,Jeans,Denim,2306,30,0,0,Cold,None,Chattogram,0
2025-08-05,Panjabi,Ethnic,1990,11,5,9950,Sunny,None,Chattogram,0
2025-01-03,Jeans,Denim,2485,28,2,4970,Rainy,None,Sylhet,0
2025-03-01,T-Shirt,Casual,824,10,1,824,Rainy,None,Dhaka,0
2025-11-25,Saree,Traditional,3289,30,6,19734,Sunny,None,Sylhet,0
2025-04-21,Saree,Traditional,3113,22,8,24904,Cold,None,Dhaka,0
2025-01-06,T-Shirt,Casual,838,37,5,4190,Sunny,None,Sylhet,32
2025-12-23,Hoodie,Winter,2249,32,4,8996,Rainy,None,Chattogram,25
2025-03-08,Jeans,Denim,2348,28,0,0,Humid,None,Chattogram,0
2025-11-22,Jeans,Denim,2530,26,2,5060,Humid,None,Dhaka,0
2025-02-22,T-Shirt,Casual,946,32,5,4730,Cold,None,Chattogram,0
2025-10-03,T-Shirt,Casual,848,32,0,0,Humid,None,Dhaka,0
2025-10-27,Shirt,Formal,1457,13,4,5828,Sunny,None,Chattogram,0
2025-11-20,Hoodie,Winter,2114,26,6,12684,Cold,None,Chattogram,0
2025-09-09,T-Shirt,Casual,739,30,2,1478,Rainy,None,Dhaka,0
2025-02-16,Shirt,Formal,1324,12,1,1324,Sunny,None,Sylhet,0
2025-09-27,Hoodie,Winter,2120,22,4,8480,Humid,None,Sylhet,0
2025-02-09,Hoodie,Winter,2272,18,4,9088,Sunny,None,Chattogram,0
2025-05-25,Saree,Traditional,3258,21,1,3258,Cold,None,Dhaka,0
2025-06-10,Hoodie,Winter,2388,16,2,4776,Sunny,None,Sylhet,0
2025-07-25,Saree,Traditional,3118,15,6,18708,Humid,None,Sylhet,0
2025-06-07,Shirt,Formal,1465,44,4,5860,Cold,None,Chattogram,36
2025-08-17,T-Shirt,Casual,937,24,6,5622,Humid,None,Dhaka,0
2025-09-27,Shirt,Formal,1482,42,2,2964,Sunny,None,Dhaka,0
2025-11-10,Panjabi,Ethnic,1748,36,6,10488,Humid,None,Chattogram,31
2025-12-27,T-Shirt,Casual,879,18,6,5274,Humid,None,Dhaka,0
2025-04-15,Shirt,Formal,1374,39,3,4122,Cold,None,Chattogram,0
2025-02-23,Panjabi,Ethnic,2019,36,0,0,Cold,None,Chattogram,0
2025-01-08,T-Shirt,Casual,740,11,7,5180,Cold,None,Chattogram,0
2025-02-08,T-Shirt,Casual,571,59,2,1142,Cold,None,Sylhet,50
2025-08-20,Shirt,Formal,1424,38,1,1424,Humid,None,Sylhet,0
2025-07-07,Panjabi,Ethnic,1675,32,4,6700,Cold,None,Dhaka,0
2025-10-13,T-Shirt,Casual,902,52,7,6314,Humid,None,Dhaka,0
2025-08-21,T-Shirt,Casual,663,50,2,1326,Sunny,None,Chattogram,0
2025-03-12,Hoodie,Winter,2266,13,3,6798,Humid,Ramadan,Sylhet,0
2025-12-14,T-Shirt,Casual,899,47,3,2697,Rainy,None,Sylhet,0
2025-04-09,T-Shirt,Casual,634,41,6,3804,Humid,None,Sylhet,0
2025-09-14,Hoodie,Winter,2170,44,4,8680,Sunny,None,Dhaka,35
2025-08-15,Hoodie,Winter,2448,43,1,2448,Cold,None,Chattogram,0
2025-11-02,T-Shirt,Casual,752,33,8,6016,Cold,None,Dhaka,0
2025-04-07,Jeans,Denim,2500,26,0,0,Rainy,None,Dhaka,0
2025-01-05,T-Shirt,Casual,942,28,5,4710,Cold,None,Dhaka,0
2025-02-06,Saree,Traditional,3216,14,1,3216,Cold,None,Sylhet,0
2025-01-20,Saree,Traditional,3110,14,0,0,Rainy,None,Dhaka,0
2025-09-19,Jeans,Denim,2510,26,0,0,Cold,None,Dhaka,0
2025-07-02,Shirt,Formal,1631,35,3,4893,Sunny,None,Dhaka,0
2025-02-18,Saree,Traditional,3394,10,4,13576,Rainy,None,Chattogram,0
2025-04-04,Hoodie,Winter,2373,40,3,7119,Cold,Eid,Sylhet,0
2025-11-02,Jeans,Denim,2469,26,0,0,Cold,None,Sylhet,0
2025-05-19,Saree,Traditional,3419,38,10,34190,Rainy,Eid,Chattogram,38
2025-02-03,Jeans,Denim,2560,26,0,0,Humid,None,Chattogram,0
2025-12-08,Jeans,Denim,2391,24,2,4782,Sunny,None,Dhaka,0
2025-06-13,Jeans,Denim,2627,22,2,5254,Rainy,None,Chattogram,0
2025-07-10,Shirt,Formal,1423,34,1,1423,Rainy,None,Dhaka,0
2025-11-12,T-Shirt,Casual,877,22,6,5262,Humid,None,Chattogram,0
2025-06-06,Hoodie,Winter,2358,36,4,9432,Cold,None,Dhaka,0
2025-12-18,Hoodie,Winter,2058,30,6,12348,Sunny,None,Chattogram,0
2025-04-12,Shirt,Formal,1461,33,1,1461,Sunny,Pohela Boishakh,Sylhet,0
2025-09-23,Hoodie,Winter,2441,30,0,0,Cold,None,Sylhet,0
2025-04-18,T-Shirt,Casual,912,16,6,5472,Humid,None,Sylhet,0
2025-03-16,Saree,Traditional,3206,38,0,0,Cold,None,Dhaka,0
2025-08-22,Jeans,Denim,2326,22,0,0,Rainy,None,Dhaka,0
2025-11-12,Hoodie,Winter,2314,21,9,20826,Humid,None,Chattogram,0
2025-02-05,Jeans,Denim,2622,22,0,0,Sunny,None,Dhaka,0
2025-11-18,T-Shirt,Casual,793,13,3,2379,Humid,None,Chattogram,0
2025-07-23,Saree,Traditional,3406,30,8,27248,Cold,None,Chattogram,0
2025-09-05,Panjabi,Ethnic,1909,31,1,1909,Rainy,None,Sylhet,0
2025-07-08,Saree,Traditional,3287,22,8,26296,Cold,None,Dhaka,0
2025-12-13,Saree,Traditional,3315,14,8,26520,Cold,None,Dhaka,0
2025-08-02,Hoodie,Winter,2094,20,1,2094,Cold,None,Chattogram,0
2025-09-23,Jeans,Denim,2261,22,0,0,Sunny,None,Chattogram,0
2025-06-17,Shirt,Formal,1524,33,0,0,Humid,None,Sylhet,0
2025-02-05,Jeans,Denim,2530,22,0,0,Humid,None,Dhaka,0
2025-02-06,Jeans,Denim,2311,20,2,4622,Humid,None,Chattogram,0
2025-09-01,T-Shirt,Casual,775,41,5,3875,Sunny,None,Dhaka,33
2025-09-27,Saree,Traditional,3130,13,1,3130,Sunny,None,Dhaka,0
2025-09-25,Saree,Traditional,3297,10,3,9891,Cold,None,Sylhet,0
2025-07-20,Jeans,Denim,2358,20,0,0,Sunny,None,Dhaka,0
2025-08-17,Shirt,Formal,1295,32,1,1295,Rainy,None,Sylhet,0
2025-05-14,T-Shirt,Casual,786,40,1,786,Cold,Eid,Dhaka,0
2025-07-10,Hoodie,Winter,2082,19,1,2082,Rainy,None,Chattogram,0
2025-03-07,Panjabi,Ethnic,1997,27,4,7988,Rainy,Ramadan,Chattogram,0
2025-07-31,Jeans,Denim,2453,20,0,0,Sunny,None,Sylhet,0
2025-06-16,Saree,Traditional,3327,43,5,16635,Rainy,None,Dhaka,38
2025-05-05,T-Shirt,Casual,875,38,2,1750,Humid,Eid,Dhaka,0
2025-08-05,Panjabi,Ethnic,1776,24,3,5328,Rainy,None,Dhaka,0
2025-06-23,Saree,Traditional,3408,42,1,3408,Sunny,None,Chattogram,0
2025-06-15,Hoodie,Winter,2329,16,3,6987,Cold,None,Dhaka,0
2025-07-07,Jeans,Denim,2524,20,0,0,Rainy,None,Chattogram,0
2025-10-24,Shirt,Formal,1639,32,0,0,Sunny,None,Chattogram,0
2025-02-04,Shirt,Formal,1408,27,5,7040,Humid,None,Chattogram,0
2025-11-14,Panjabi,Ethnic,1773,17,7,12411,Rainy,None,Chattogram,0
2025-03-03,Panjabi,Ethnic,1847,14,3,5541,Rainy,None,Sylhet,0
2025-06-11,Hoodie,Winter,2072,12,4,8288,Cold,None,Dhaka,0
2025-06-11,Saree,Traditional,3394,36,6,20364,Rainy,None,Chattogram,0
2025-10-03,T-Shirt,Casual,615,33,5,3075,Humid,None,Chattogram,0
2025-05-15,Panjabi,Ethnic,1653,11,3,4959,Sunny,Eid,Dhaka,0
2025-10-06,Saree,Traditional,3109,33,3,9327,Rainy,None,Dhaka,0
2025-08-09,Shirt,Formal,1279,24,3,3837,Rainy,None,Sylhet,0
2025-10-24,Jeans,Denim,2358,20,0,0,Cold,None,Chattogram,0
2025-01-22,T-Shirt,Casual,646,32,1,646,Rainy,None,Chattogram,0
2025-11-16,T-Shirt,Casual,702,28,4,2808,Cold,None,Sylhet,0
2025-07-01,Saree,Traditional,3159,30,3,9477,Sunny,None,Chattogram,0
2025-04-30,Shirt,Formal,1452,21,3,4356,Humid,None,Dhaka,0
2025-02-13,Panjabi,Ethnic,1786,48,3,5358,Humid,None,Dhaka,40
2025-12-16,Shirt,Formal,1621,14,7,11347,Rainy,None,Dhaka,0
2025-06-15,T-Shirt,Casual,853,25,3,2559,Rainy,None,Sylhet,0
2025-11-19,Shirt,Formal,1431,11,3,4293,Rainy,None,Dhaka,0
2025-10-04,Saree,Traditional,3209,28,2,6418,Cold,None,Chattogram,0
2025-06-24,Saree,Traditional,3352,28,0,0,Cold,None,Dhaka,0
2025-01-24,T-Shirt,Casual,690,24,1,690,Cold,None,Chattogram,0
2025-05-22,Panjabi,Ethnic,1768,13,35,61880,Sunny,Eid,Dhaka,0
2025-04-09,Hoodie,Winter,2425,11,1,2425,Sunny,Eid,Chattogram,0
2025-05-19,Hoodie,Winter,2118,11,0,0,Sunny,None,Dhaka,0
2025-06-09,Saree,Traditional,3435,25,3,10305,Cold,None,Sylhet,0
2025-11-17,Panjabi,Ethnic,1760,35,4,7040,Cold,None,Dhaka,26
2025-10-11,Saree,Traditional,3229,20,5,16145,Cold,None,Chattogram,0
2025-09-14,Hoodie,Winter,2164,32,3,6492,Sunny,None,Dhaka,24
2025-05-04,Jeans,Denim,2565,20,0,0,Humid,None,Dhaka,0
2025-08-06,Hoodie,Winter,2415,32,0,0,Cold,None,Sylhet,0
2025-03-20,Hoodie,Winter,2057,30,2,4114,Cold,Ramadan,Sylhet,0
2025-01-05,Jeans,Denim,2472,20,0,0,Humid,None,Sylhet,0
2025-01-18,Hoodie,Winter,2072,19,11,22792,Cold,None,Dhaka,0
2025-04-08,Panjabi,Ethnic,1695,29,6,10170,Humid,Ramadan,Chattogram,0
2025-04-15,T-Shirt,Casual,634,21,3,1902,Humid,None,Sylhet,0
2025-04-03,Panjabi,Ethnic,1866,22,7,13062,Cold,None,Chattogram,0
2025-01-04,Saree,Traditional,3405,11,9,30645,Humid,None,Chattogram,0
2025-04-13,Panjabi,Ethnic,1690,22,0,0,Humid,None,Dhaka,0
2025-09-24,Panjabi,Ethnic,1857,17,5,9285,Sunny,None,Dhaka,0
2025-08-04,T-Shirt,Casual,667,14,7,4669,Humid,None,Dhaka,0
2025-07-17,T-Shirt,Casual,791,30,10,7910,Humid,None,Dhaka,26
2025-08-10,Jeans,Denim,2581,18,2,5162,Sunny,None,Dhaka,0
2025-03-20,Shirt,Formal,1586,29,7,11102,Humid,None,Sylhet,25
2025-01-04,T-Shirt,Casual,815,24,6,4890,Rainy,None,Sylhet,0
2025-04-21,Shirt,Formal,1335,17,12,16020,Sunny,Eid,Dhaka,0
2025-10-04,Jeans,Denim,2254,18,0,0,Rainy,None,Chattogram,0
2025-06-11,Hoodie,Winter,2444,18,1,2444,Cold,None,Chattogram,0
2025-12-07,Hoodie,Winter,2139,40,10,21390,Cold,None,Dhaka,32
2025-02-04,Saree,Traditional,3195,25,11,35145,Sunny,None,Dhaka,25
2025-04-17,Shirt,Formal,1502,13,4,6008,Humid,Ramadan,Chattogram,0
2025-01-11,Shirt,Formal,1622,13,0,0,Humid,None,Dhaka,0
2025-11-30,Jeans,Denim,2562,18,0,0,Humid,None,Sylhet,0
2025-03-23,Panjabi,Ethnic,1822,17,0,0,Cold,Ramadan,Sylhet,0
2025-11-07,T-Shirt,Casual,664,14,10,6640,Sunny,None,Dhaka,0
2025-09-27,Hoodie,Winter,2246,38,2,4492,Humid,None,Dhaka,0
2025-08-07,Hoodie,Winter,2431,36,2,4862,Cold,None,Chattogram,0
2025-09-07,Hoodie,Winter,2243,36,0,0,Humid,None,Chattogram,0
